AÑO;PERIODO;FECHA DE REPORTE DE LA INFORMACIÓN;CODIGO ENTIDAD;ENTIDAD;CODIGO LINEA;LINEA INTERVENCION;CODIGO SERVICIO;NOMBRE SERVICIO;UBIGEO;DEPARTAMENTO;PROVINCIA;DICTRITO;COD_CENTRO;NOMBRE DE CENTRO DE ATENCIÓN;N° DE CASOS - MUJERES;N° CASOS - VINCULO RELACIONAL - PAREJA;N° CASO - VINCULO RELACIONAL - EX PAREJA;N° CASOS - VINCULO RELACIONAL - FAMILIAR;N° CASOS - VINCULO RELACIONAL - CONOCIDO;N° CASOS  - VINCULO RELACIONAL - DESCONOCIDO;N° CASOS - VINCULO RELACIONAL - OTROS;N° CASOS DE TENTATIVA FEMINICIDIO - 0_5 - MUJERES;N° CASOS DE TENTATIVA FEMINICIDIO - 6_11 - MUJERES;N° CASOS DE TENTATIVA FEMINICIDIO - 12_17 - MUJERES;N° CASOS DE TENTATIVA FEMINICIDIO - 18_29 - MUJERES;N° CASOS DE TENTATIVA FEMINICIDIO - 30_59 - MUJERES;N° CASOS DE TENTATIVA FEMINICIDIO - 60_MÁS - MUJERES
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;150601;LIMA PROVINCIAS;HUARAL;HUARAL;CEM124;HUARAL;1;0;1;0;0;0;0;0;0;0;1;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;100501;HUÁNUCO;HUAMALIES;LLATA;CEM126;HUAMALIES;1;0;1;0;0;0;0;0;0;0;1;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;200501;PIURA;PAITA;PAITA;CEM128;PAITA;1;1;0;0;0;0;0;0;0;0;0;1;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;180301;MOQUEGUA;ILO;ILO;CEM131;ILO;1;0;0;0;0;0;1;0;0;0;1;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;100801;HUÁNUCO;PACHITEA;PANAO;CEM134;PACHITEA;1;1;0;0;0;0;0;0;0;0;0;1;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;060701;CAJAMARCA;HUALGAYOC;BAMBAMARCA;CEM138;HUALGAYOC;2;1;1;0;0;0;0;0;0;1;1;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;040701;AREQUIPA;ISLAY;MOLLENDO;CEM140;ISLAY;1;1;0;0;0;0;0;0;0;0;0;0;1
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;211001;PUNO;SAN ANTONIO DE PUTINA;PUTINA;CEM144;SAN ANTONIO DE PUTINA;1;0;1;0;0;0;0;0;0;0;1;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;150128;LIMA METROPOLITANA;LIMA;RÍMAC;CEM145;RIMAC;1;1;0;0;0;0;0;0;0;0;0;0;1
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;210301;PUNO;CARABAYA;MACUSANI;CEM150;CARABAYA;1;0;0;0;0;0;1;0;0;1;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;120501;JUNÍN;JUNÍN;JUNÍN;CEM154;JUNÍN;1;0;0;0;0;1;0;0;0;0;1;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;021201;ÁNCASH;HUAYLAS;CARAZ;CEM159;HUAYLAS;2;1;0;0;0;1;0;0;0;0;1;1;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;101001;HUÁNUCO;LAURICOCHA;JESÚS;CEM184;LAURICOCHA;1;1;0;0;0;0;0;0;0;0;0;1;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;040401;AREQUIPA;CASTILLA;APLAO;CEM193;CASTILLA;1;1;0;0;0;0;0;0;0;1;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;040301;AREQUIPA;CARAVELI;CARAVELI;CEM194;CARAVELI;1;0;0;0;0;1;0;0;0;0;1;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;CEM198;EL PORVENIR;1;1;0;0;0;0;0;0;0;0;1;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;150139;LIMA METROPOLITANA;LIMA;SANTA ROSA;CEM210;SANTA ROSA;1;0;1;0;0;0;0;0;0;0;0;1;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;240201;TUMBES;CONTRALMIRANTE VILLAR;ZORRITOS;CEM213;CONTRALMIRANTE VILLAR;1;1;0;0;0;0;0;0;0;0;1;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;100401;HUÁNUCO;HUACAYBAMBA;HUACAYBAMBA;CEM217;HUACAYBAMBA;1;0;0;1;0;0;0;0;0;0;0;1;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;040801;AREQUIPA;LA UNIÓN;COTAHUASI;CEM222;LA UNIÓN;1;1;0;0;0;0;0;0;0;0;0;1;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;150118;LIMA METROPOLITANA;LIMA;LURIGANCHO;CEM223;CHOSICA;2;1;0;0;0;0;1;0;0;0;2;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;081001;CUSCO;PARURO;PARURO;CEM230;PARURO;1;0;0;1;0;0;0;0;0;0;0;0;1
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;120303;JUNÍN;CHANCHAMAYO;PICHANAQUI;CEM235;PICHANAQUI;1;1;0;0;0;0;0;0;0;0;0;1;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;080105;CUSCO;CUSCO;SAN SEBASTIAN;CEM237;SAN SEBASTIAN;1;1;0;0;0;0;0;0;0;0;1;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;040520;AREQUIPA;CAYLLOMA;MAJES;CEM238;MAJES;1;1;0;0;0;0;0;0;0;0;0;1;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;130103;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;CEM240;FLORENCIA DE MORA;1;0;1;0;0;0;0;0;0;0;0;1;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;150115;LIMA METROPOLITANA;LIMA;LA VICTORIA;CEM241;LA VICTORIA;2;2;0;0;0;0;0;0;0;0;2;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;COM001;CERRO COLORADO;1;0;1;0;0;0;0;0;0;0;1;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;150108;LIMA METROPOLITANA;LIMA;CHORRILLOS;COM008;COMISARIA CHORRILLOS;1;1;0;0;0;0;0;0;0;0;0;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;030101;APURIMAC;ABANCAY;ABANCAY;CEM001;ABANCAY;2;1;1;0;0;0;0;0;0;0;1;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;100201;HUANUCO;AMBO;AMBO;CEM003;AMBO;1;1;0;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;050101;AYACUCHO;HUAMANGA;AYACUCHO;CEM007;HUAMANGA;4;2;2;0;0;0;0;0;0;1;0;3;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;040201;AREQUIPA;CAMANA;CAMANA;CEM011;CAMANA;1;0;1;0;0;0;0;0;0;0;0;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150106;LIMA METROPOLITANA;LIMA;CARABAYLLO;CEM014;CARABAYLLO;1;1;0;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;CEM018;CHICLAYO;1;0;1;0;0;0;0;0;0;0;0;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;120107;JUNIN;HUANCAYO;CHILCA;CEM019;CHILCA;2;1;1;0;0;0;0;0;0;0;1;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;030601;APURIMAC;CHINCHEROS;CHINCHEROS;CEM021;CHINCHEROS;3;1;2;0;0;0;0;0;0;0;0;3;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;040501;AREQUIPA;CAYLLOMA;CHIVAY;CEM022;CHIVAY;1;1;0;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;130203;LA LIBERTAD;ASCOPE;CHOCOPE;CEM023;CHOCOPE;1;0;1;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;060401;CAJAMARCA;CHOTA;CHOTA;CEM024;CHOTA;1;1;0;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;080701;CUSCO;CHUMBIVILCAS;SANTO TOMAS;CEM026;CHUMBIVILCAS;1;0;0;1;0;0;0;0;0;0;0;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;120201;JUNIN;CONCEPCIÓN;CONCEPCIÓN;CEM030;CONCEPCION;1;0;1;0;0;0;0;0;0;0;0;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150111;LIMA METROPOLITANA;LIMA;EL AGUSTINO;CEM032;EL AGUSTINO;2;2;0;0;0;0;0;0;0;0;0;2;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150801;LIMA PROVINCIA;HUAURA;HUACHO;CEM035;HUACHO;1;0;1;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;130901;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;CEM036;HUAMACHUCO;1;1;0;0;0;0;0;0;0;0;0;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;090101;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;CEM038;HUANCAVELICA;1;1;0;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;100102;HUANUCO;HUANUCO;AMARILIS;CEM041;HUANUCO;1;1;0;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;020101;ANCASH;HUARAZ;HUARAZ;CEM042;HUARAZ;2;1;1;0;0;0;0;0;0;0;2;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150103;LIMA METROPOLITANA;LIMA;ATE;CEM045;HUAYCAN;2;0;2;0;0;0;0;0;0;0;1;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;170302;MADRE DE DIOS;TAHUAMANÚ;IBERIA;CEM047;IBERIA;1;0;1;0;0;0;0;0;0;0;0;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;160108;LORETO;MAYNAS;PUNCHANA;CEM051;IQUITOS;6;2;2;0;0;0;2;0;0;0;3;3;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;060801;CAJAMARCA;JAEN;JAEN;CEM052;JAEN;3;1;2;0;0;0;0;0;0;0;1;2;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;CEM056;LA ESPERANZA;1;0;0;0;0;1;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150101;LIMA METROPOLITANA;LIMA;LIMA;CEM060;LIMA;2;1;0;0;0;1;0;0;0;0;0;2;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150117;LIMA METROPOLITANA;LIMA;LOS OLIVOS;CEM061;LOS OLIVOS;1;1;0;0;0;0;0;0;0;0;0;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;050601;AYACUCHO;LUCANAS;PUQUIO;CEM062;LUCANAS;1;0;1;0;0;0;0;0;0;0;0;1;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;CEM063;MADRE DE DIOS;1;0;0;0;0;0;1;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150123;LIMA METROPOLITANA;LIMA;PACHACAMAC;CEM064;MANCHAY;1;0;1;0;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;040110;AREQUIPA;AREQUIPA;MIRAFLORES;CEM066;MIRAFLORES;9;2;7;0;0;0;0;0;0;0;5;4;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;110301;ICA;NASCA;NASCA;CEM069;NASCA;3;2;0;1;0;0;0;0;0;0;1;2;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150133;LIMA METROPOLITANA;LIMA;SAN JUAN DE MIRAFLORES;CEM076;SAN JUAN DE MIRAFLORES;1;1;0;0;0;0;0;0;0;0;1;0;0
